"lga_id","schools_pri_junsec_total","classrooms_total","schools_func_potable_water","schools_improved_sanit","benches_school_ratio","benches_pupil_ratio","desks_school_ratio","desks_pupil_ratio","teachers_total","teachers_qualified","teachers_attended_training","txt_pupil_ratio","percent_teaching_guides","schools_use_teaching_aids","num_primary_schools","num_junior_secondary_schools","num_senior_secondary_schools","num_schools","proportion_schools_1kmplus_catchment_primary","proportion_schools_1kmplus_catchment_juniorsec","proportion_schools_1kmplus_ss","proportion_students_3kmplus_primary","proportion_students_3kmplus_juniorsec","proportion_schools_potable_water_primary","proportion_schools_potable_water_juniorsec","proportion_schools_improved_sanitation_primary","proportion_schools_improved_sanitation_juniorsec","proportion_schools_gender_sep_toilet_primary","proportion_schools_gender_sep_toilet_juniorsec","pupil_toilet_ratio_primary","pupil_toilet_ratio_secondary","proportion_schools_power_access_primary","proportion_schools_power_access_juniorsec","proportion_classrooms_need_major_repair_primary","proportion_classrooms_need_major_repair_juniorsec","proportion_classrooms_need_minor_repair_primary","proportion_classrooms_need_minor_repair_juniorsec","proportion_schools_covered_roof_good_cond_primary","proportion_schools_covered_roof_good_cond_juniorsec","proportion_schools_with_clinic_dispensary_primary","proportion_schools_with_clinic_dispensary_juniorsec","proportion_schools_with_first_aid_kit_primary","proportion_schools_with_first_aid_kit_juniorsec","proportion_schools_fence_good_cond_primary","proportion_schools_fence_good_cond_juniorsec","student_classroom_ratio_lga_primary","student_classroom_ratio_lga_juniorsec","proportion_schools_hold_classes_outside_primary","proportion_schools_hold_classes_outside_juniorsec","proportion_schools_two_shifts_primary","proportion_schools_two_shifts_juniorsec","proportion_schools_multigrade_classrooms_primary","proportion_schools_multigrade_classrooms_juniorsec","proportion_schools_chalkboard_all_rooms_primary","proportion_schools_chalkboard_all_rooms_juniorsec","pupil_bench_ratio_lga_primary","pupil_bench_ratio_lga_juniorsec","pupil_desk_ratio_lga_primary","pupil_desk_ratio_lga_juniorsec","primary_school_pupil_teachers_ratio_lga","junior_secondary_school_pupil_teachers_ratio_lga","teacher_nonteachingstaff_ratio_lga_primary","teacher_nonteachingstaff_ratio_lga_juniorsec","proportion_teachers_nce_primary","proportion_teachers_nce_juniorsec","proportion_teachers_training_last_year_primary","proportion_teachers_training_last_year_juniorsec","proportion_schools_delay_pay_primary","proportion_schools_delay_pay_juniorsec","proportion_schools_missed_pay_primary","proportion_schools_missed_pay_juniorsec","num_textbooks_per_pupil_primary","num_textbooks_per_pupil_juniorsec","proportion_provide_exercise_books_primary","proportion_provide_exercise_books_juniorsec","proportion_provide_pens_pencils_primary","proportion_provide_pens_pencils_juniorsec","proportion_natl_curriculum_primary","proportion_natl_curriculum_juniorsec","proportion_teachers_with_teacher_guide_primary","proportion_teachers_with_teacher_guide_juniorsec","proportion_schools_functioning_library_primary","proportion_schools_functioning_library_juniorsec","num_preprimary_level","num_preprimary_primary_level","num_primary_level","num_primary_js_level","num_js_level","num_js_ss_level","num_ss_level","num_primary_js_ss_level","num_other_level","student_teacher_ratio_lga","proportion_teachers_nce","number_classrooms_need_major_repair","classrooms_num_chalkboards","literacy_rate","gross_enrollment_ratio_primary_education","gross_enrollment_ratio_secondary_education","percentage_households_with_access_to_improved_water_sources","percentage_households_with_access_to_improved_sanitation","p_tested","p_births","num_level_1_health_facilities","num_level_2_health_facilities","num_level_3_health_facilities","num_level_4_health_facilities","num_level_other_health_facilities","num_health_facilities","proportion_health_facilities_inpatient_care","proportion_health_facilities_open_24_7","num_doctors","num_nursemidwives_midwives","num_nurses","num_chews","num_lab_techs","proportion_staff_paid","proportion_health_facilities_routine_immunization","proportion_growth_monitoring","proportion_deworming","proportion_no_user_fees_child_health","proportion_at_least_1_sba","proportion_antenatal","proportion_delivery_24_7","proportion_access_functional_emergency_transport","proportion_family_planning","proportion_delivery_no_user_fees","proportion_health_facilities_hiv_testing","proportion_malaria_testing","proportion_act_treatment_for_malaria","proportion_malaria_prevention_pregnancy","proportion_offer_bednets","proportion_no_user_fees_malaria","proportion_health_facilities_tb_treatment","proportion_health_facilities_tb_testing","proportion_any_power_access","proportion_improved_water_source","proportion_functional_sanitation","proportion_mobile_coverage","proportion_health_facilities_med_waste_separated","proportion_stockout_essential_meds","num_skilled_health_providers_per_1000","num_chews_per_1000","num_health_facilities_c_sections","X_lga_id","num_improved_water_points","num_taps","num_handpumps","num_unimproved_points","X_lga_id.1","percentage_functional_improved","percentage_functional_taps","X_lga_id.2","population_improved_water_points","population_improved_functional_water_points","percentage_population_improved","X_lga_id.3","num_diesel","percentage_diesel_functional","num_electric","percentage_electric_functional","num_solar","percentage_solar_functional","area_sq_km","zone","state","num_overhead_tanks"
728,69,996,0.342105263157895,0.578947368421053,90.9275362318841,0.201947685046698,153.869565217391,0.339282746701233,1493,632,1022,0.690593705293276,60.5263157894737,46,54,15,0,76,0.326923076923077,0.733333333333333,0.471698113207547,0.611111111111111,0.769230769230769,0.314814814814815,0.4,0.537037037037037,0.533333333333333,0.268292682926829,0.181818181818182,95.1875,210,0.111111111111111,0.533333333333333,0.31413612565445,0.438746438746439,0.291448516579407,0.199430199430199,0.240740740740741,0,0.0555555555555556,0.0666666666666667,0.407407407407407,0.4,0.148148148148148,0,23.9214659685864,46.6666666666667,0.111111111111111,0.0666666666666667,0.0185185185185185,0.0666666666666667,0.444444444444444,0.333333333333333,0.351851851851852,0.533333333333333,4.80778674149421,5.07906976744186,2.82793480503404,3.05540011191942,19.7507204610951,23.3001422475107,5.83193277310924,23.4333333333333,0.717579250720461,0.0938833570412518,0.815561959654179,0.541963015647226,0.759259259259259,0.4,0.240740740740741,0.2,1.27986246075647,0.14997942669044,0.0740740740740741,0,0.0925925925925926,0,0.555555555555556,0.866666666666667,0.592592592592593,0.6,0.425925925925926,0.733333333333333,7,51,2,0,4,11,0,1,0,21.6235766912257,0.423308774279973,367,657,87.5,1.11111111111111,1.11111111111111,69.1489361702128,52.1276595744681,44.55959,78.37838,0,16,23,1,15,55,0.781818181818182,0.90625,673,943,137,32,102,0.647058823529412,0.852941176470588,0.470588235294118,NA,0.5,0.711864406779661,0.6,0.490909090909091,0.581818181818182,0.490909090909091,0.08,0.5,0.264705882352941,0.176470588235294,0.909090909090909,0.205882352941176,NA,0.218181818181818,0.117647058823529,0.735294117647059,0.761904761904762,0.724137931034483,0.0882352941176471,0.705882352941177,0.958333333333333,2407.96703296703,43.956043956044,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,49,691,0.25,0.673076923076923,35.2448979591837,0.0547678900620077,154.612244897959,0.223160717278364,1049,556,722,1.03914122424425,25,13,35,14,0,53,0.352941176470588,0.428571428571429,0.454545454545455,0.470588235294118,0.692307692307692,0.285714285714286,0.142857142857143,0.657142857142857,0.785714285714286,0.25,0.25,58.5799086757991,625.36,0.0571428571428571,0.142857142857143,0.51605504587156,0.574074074074074,0.153669724770642,0.180555555555556,0.0857142857142857,0.0714285714285714,0,0,0.0857142857142857,0.0714285714285714,0.0285714285714286,0,35.0813648293963,78.5458937198068,0.2,0.285714285714286,0.0285714285714286,0,0.571428571428571,0.214285714285714,0.117647058823529,0.142857142857143,11.6034188034188,35.0409482758621,4.24117463292721,4.7032108764825,24.0709219858156,47.2645348837209,5.25833333333333,20,0.717908082408875,0.169444444444444,0.727416798732171,0.580555555555556,0.470588235294118,0.642857142857143,0.0294117647058824,0.214285714285714,2.05284813020024,0.33111948400281,0.0857142857142857,0,0.0857142857142857,0,0.485714285714286,0.785714285714286,0.228571428571429,0.357142857142857,0.4,0.571428571428571,3,33,2,0,0,14,0,0,0,32.8095238095238,0.530028598665396,364,235,80.7829181494662,1.92307692307692,1.92307692307692,61.0526315789474,46.3157894736842,17.03297,73.07692,1,3,14,0,0,18,0.888888888888889,0.8,2,27,8,22,0,0.5,0.944444444444444,0.277777777777778,NA,0.388888888888889,0.833333333333333,0.944444444444444,0.5,0.666666666666667,0.833333333333333,0.2,0.555555555555556,0.333333333333333,0.166666666666667,0.882352941176471,0.333333333333333,NA,0,0.166666666666667,0.777777777777778,0.583333333333333,0.8,0.0555555555555556,0.777777777777778,1,50.7544581618656,30.1783264746228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,62,679,0.0476190476190476,0.380952380952381,60.2741935483871,0.0575123362259656,109.868852459016,0.106849847079955,969,658,350,0.769850196423623,28.5714285714286,18,50,12,0,63,0.1,0.916666666666667,0.4,0.3,1,0.06,0,0.32,0.583333333333333,0.111111111111111,0.333333333333333,628.2,730.133333333333,0.04,0.333333333333333,0.585416666666667,0.523316062176166,0.327083333333333,0.284974093264249,0.04,0.0833333333333333,0,0,0.1,0.416666666666667,0,0.0833333333333333,78.8729166666667,138.79792746114,0.26,0.166666666666667,0,0,0.28,0.25,0.16,0.416666666666667,28.7901140684411,11.1477320016646,9.38265179677819,9.32165109034268,48.1666666666667,153.954022988506,3.60550458715596,13.3846153846154,0.78117048346056,0.21264367816092,0.353689567430025,0.362068965517241,0.52,0.416666666666667,0,0.0833333333333333,1.16381837872104,0.134834809264305,0,0,0,0,0.44,0.666666666666667,0.26,0.416666666666667,0.32,0.25,1,49,0,0,1,11,0,1,0,66.7894736842105,0.679050567595459,385,222,68.6346863468635,1.53191489361702,1.53191489361702,7.21649484536082,35.0515463917526,9.638555,73.33334,1,5,28,1,6,41,0.731707317073171,0.868421052631579,6,37,20,53,4,0.297297297297297,0.918918918918919,0.540540540540541,NA,0.0810810810810811,0.439024390243902,0.902439024390244,0.51219512195122,0.975609756097561,0.536585365853659,0.371428571428571,0.108108108108108,0.0540540540540541,0.324324324324324,0.837837837837838,0.216216216216216,NA,0,0,0.432432432432432,0.388888888888889,0.88,0.0540540540540541,0.756756756756757,1,86.3013698630137,72.6027397260274,4,NA,NA,3,0,26,NA,0.423076923076923,1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,368.4908197,"Southeast","Abia",23
731,37,449,0.488888888888889,0.822222222222222,78.8333333333333,0.0977229601518027,140.555555555556,0.138045540796964,727,285,136,0.331496111213179,84.4444444444444,38,30,7,5,48,0.233333333333333,0.428571428571429,0.25,0.555555555555556,0.571428571428571,0.466666666666667,0.142857142857143,0.8,0.857142857142857,0.44,0.5,203.777777777778,122.48,0.4,0.428571428571429,0.225165562913907,0.087719298245614,0.268211920529801,0.140350877192982,0.4,0.571428571428571,0.0333333333333333,0.142857142857143,0.666666666666667,0.571428571428571,0.266666666666667,0.142857142857143,82.2137931034483,62.4912280701754,0.3,0.142857142857143,0.3,0.142857142857143,0.466666666666667,0.142857142857143,0.620689655172414,0.428571428571429,10.250214961307,10.1193181818182,8.50892219842969,3.63098878695209,51.4946004319654,48.1351351351351,4.25471698113208,2.29032258064516,0.439232409381663,0.492957746478873,0.174840085287846,0.225352112676056,0.464285714285714,0.666666666666667,0.142857142857143,0,0.353132743362832,0.192831215970962,0,0,0.0333333333333333,0,0.633333333333333,0.857142857142857,0.8,0.857142857142857,0.166666666666667,0.285714285714286,2,11,14,1,2,5,5,4,1,46.0901525658807,0.393646408839779,81,367,5.74162679425837,0.341176470588235,0.341176470588235,50.6024096385542,37.3493975903614,NA,3.529412,6,2,3,0,2,13,0.461538461538462,0.666666666666667,9,6,15,52,6,1,1,0.166666666666667,NA,0.916666666666667,0.5,0.923076923076923,0.153846153846154,1,0.538461538461538,1,0.166666666666667,0.25,0.166666666666667,0.666666666666667,0.166666666666667,NA,0.384615384615385,0.166666666666667,0.75,0.666666666666667,0.777777777777778,0.166666666666667,0.75,1,41.0396716826265,71.1354309165527,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,51,487,0.117647058823529,0.490196078431373,88.6470588235294,0.601036958255783,27.0588235294118,0.183461845253922,434,202,123,0.155011964902951,52,26,39,12,0,51,0.564102564102564,0.833333333333333,0.684210526315789,0.58974358974359,0.916666666666667,0.128205128205128,0.0833333333333333,0.461538461538462,0.583333333333333,0.358974358974359,0.666666666666667,93.8253968253968,107.4,0.128205128205128,0.5,0.309859154929577,0.348484848484849,0.236619718309859,0.25,0.282051282051282,0.166666666666667,0,0,0.282051282051282,0.666666666666667,0.0769230769230769,0,16.6507042253521,12.2045454545455,0.153846153846154,0.0909090909090909,0,0.0909090909090909,0.41025641025641,0.272727272727273,0.871794871794872,1,2.4547342192691,0.762423095125414,50.9568965517241,1.2745253164557,22.2218045112782,9.58928571428571,2.89130434782609,5.41935483870968,0.725563909774436,0.0535714285714286,0.364661654135338,0.154761904761905,0.128205128205128,0.0909090909090909,0.0256410256410256,0.0909090909090909,0.164439181187616,0.120422098075729,0,0.0909090909090909,0.0256410256410256,0,0.717948717948718,0.909090909090909,0.461538461538462,0.727272727272727,0.256410256410256,0.454545454545455,0,33,5,0,3,9,0,1,0,17.331797235023,0.465437788018433,156,NA,27.3381294964029,0.516129032258065,0.516129032258065,91.8367346938776,67.3469387755102,2.272727,5.813953,1,0,5,0,6,12,1,1,8,25,11,12,5,1,0.833333333333333,0.5,0.833333333333333,1,0.916666666666667,0.916666666666667,0,0.416666666666667,0.666666666666667,1,0.166666666666667,0.25,0.916666666666667,0.666666666666667,0.416666666666667,NA,0.25,0.166666666666667,0.25,0.5,0.583333333333333,0,1,0.833333333333333,60.1092896174863,16.3934426229508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,71,953,0.269230769230769,0.666666666666667,41.3239436619718,0.0507767007686381,84.3239436619718,0.099331696916489,989,491,367,1.28342351420623,44.8717948717949,35,57,14,1,78,0.192982456140351,0.357142857142857,0.482142857142857,0.385964912280702,0.692307692307692,0.192982456140351,0.428571428571429,0.649122807017544,0.785714285714286,0.541666666666667,0.416666666666667,182.885,221.103448275862,0.0350877192982456,0.285714285714286,0.532824427480916,0.524793388429752,0.19236641221374,0.152892561983471,0.157894736842105,0.214285714285714,0,0,0.298245614035088,0.285714285714286,0,0.0714285714285714,55.8427480916031,75.140625,0.087719298245614,0.0714285714285714,0.0350877192982456,0,0.614035087719298,0.428571428571429,0.245614035087719,0.571428571428571,28.5089633671083,12.4023210831721,12.0239973701512,7.68824940047962,71.439453125,45.8,20.48,3.65217391304348,0.7578125,0.166666666666667,0.5546875,0.157142857142857,0.403508771929825,0.5,0.0175438596491228,0,1.71328512474918,0.693179455188189,0.210526315789474,0,0,0,0.578947368421053,0.571428571428571,0.473684210526316,0.428571428571429,0.0701754385964912,0.785714285714286,6,45,12,0,0,14,1,0,0,58.6400404448938,0.496461071789687,488,459,78.9473684210526,1.26744186046512,1.26744186046512,58.2417582417582,18.6813186813187,11.48936,30.95238,1,0,10,1,1,13,0.461538461538462,0.666666666666667,9,43,21,16,5,1,1,0.538461538461538,NA,0.461538461538462,1,1,0.307692307692308,1,1,0.416666666666667,0.384615384615385,0.461538461538462,0.692307692307692,0.846153846153846,0.230769230769231,NA,0.230769230769231,0.153846153846154,0.692307692307692,0.833333333333333,0.833333333333333,0,1,1,99.5907230559345,21.8281036834925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,27,342,0.147058823529412,0.735294117647059,25.4814814814815,0.0100697718272676,130.259259259259,0.112464642655101,487,314,165,0.44252763094666,26.4705882352941,9,24,3,0,34,0.25,0.666666666666667,0.416666666666667,0.458333333333333,0.333333333333333,0.125,0.333333333333333,0.791666666666667,0.333333333333333,0.590909090909091,0,192.309090909091,2680.5,0.291666666666667,0.333333333333333,0.4,0.709677419354839,0.2,0.0645161290322581,0.208333333333333,0,0,0,0.125,0,0.0416666666666667,0,84.616,172.935483870968,0.0833333333333333,0,0,0,0.458333333333333,0.666666666666667,0.291666666666667,0,218.082474226804,31.5352941176471,7.68677325581395,23.3086956521739,54.8031088082902,214.44,190,3.125,0.77979274611399,0.16,0.401554404145078,0.2,0.291666666666667,0.333333333333333,0,0,0.594213217683992,0.00540943853758627,0.291666666666667,0,0.0833333333333333,0,0.333333333333333,0,0.25,0,0.0416666666666667,0,4,18,6,0,0,3,0,0,3,63.5523613963039,0.64476386036961,139,110,69.2622950819672,1.05263157894737,1.05263157894737,5.74712643678161,9.19540229885057,11.70213,27.5,4,1,5,0,1,11,0.727272727272727,0.555555555555556,0,28,11,25,1,1,0.727272727272727,0.636363636363636,NA,0.363636363636364,0.727272727272727,0.909090909090909,0.454545454545455,1,0.909090909090909,0.545454545454545,0.0909090909090909,0,0.272727272727273,0.6,0,NA,0.0909090909090909,0.0909090909090909,0.727272727272727,0.6,0.875,0,0.636363636363636,1,53.133514986376,34.0599455040872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,153,1092,0.314102564102564,0.391025641025641,52.875816993464,0.206533790578346,68,0.266070185390506,1292,908,559,0.549388853149307,32.0512820512821,50,114,39,0,156,0.62280701754386,0.717948717948718,0.486486486486487,0.640350877192982,0.717948717948718,0.280701754385965,0.435897435897436,0.368421052631579,0.461538461538462,0.478260869565217,0.708333333333333,90.979381443299,93.8110236220472,0.0614035087719298,0.307692307692308,0.515072083879423,0.370607028753994,0.218872870249017,0.223642172523962,0.087719298245614,0.153846153846154,0,0,0.780701754385965,0.82051282051282,0.0175438596491228,0.0256410256410256,35.4005270092227,36.5750798722045,0.175438596491228,0.0256410256410256,0.0350877192982456,0.0512820512820513,0.508771929824561,0.205128205128205,0.517543859649123,0.842105263157895,6.4916646532979,3.07775768535262,4.79889265940346,2.52415254237288,34.1844783715013,24.5649484536082,27.2413793103448,6.21794871794872,0.773417721518987,0.6,0.510126582278481,0.321649484536082,0.719298245614035,0.717948717948718,0.0526315789473684,0.205128205128205,1.06656764785309,0.154235014959249,0.0087719298245614,0,0.0087719298245614,0.0256410256410256,0.491228070175439,0.717948717948718,0.263157894736842,0.487179487179487,0.043859649122807,0.41025641025641,3,26,82,5,16,23,0,1,0,30.5465838509317,0.702786377708978,523,855,69.9551569506726,1.22222222222222,1.22222222222222,68.1318681318681,4.3956043956044,23.49727,75,2,38,19,4,8,71,0.929577464788732,0.939393939393939,12,38,28,184,25,0.838709677419355,0.935483870967742,0.354838709677419,NA,0.0967741935483871,0.450704225352113,0.929577464788732,0.563380281690141,0.887323943661972,0.690140845070423,0.321428571428571,0.612903225806452,0.419354838709677,0.387096774193548,0.772727272727273,0.258064516129032,NA,0.126760563380282,0.0967741935483871,0.483870967741935,0.583333333333333,0.555555555555556,0.0645161290322581,0.903225806451613,1,106.122448979592,250.340136054422,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,138,1033,0.165562913907285,0.152317880794702,27.5652173913043,0.0954823095539933,37.1167883211679,0.14262993829124,1137,748,393,0.694550742384816,24.5033112582781,37,120,18,6,151,0.183333333333333,0.388888888888889,0.588235294117647,0.375,0.666666666666667,0.125,0.222222222222222,0.108333333333333,0.333333333333333,0.45,0.375,489.873015873016,167.217391304348,0.0166666666666667,0.111111111111111,0.567796610169492,0.651785714285714,0.180387409200969,0.0803571428571429,0.075,0.166666666666667,0.00833333333333333,0,0.175,0.555555555555556,0,0,37.363196125908,34.3392857142857,0.558333333333333,0.222222222222222,0.0333333333333333,0.0555555555555556,0.241666666666667,0.166666666666667,0.266666666666667,0.5,13.3949652777778,3.80792079207921,9.1364238410596,2.62704918032787,32.6582010582011,35.9439252336449,10.9883720930233,7.64285714285714,0.699470899470899,0.532710280373832,0.332275132275132,0.457943925233645,0.716666666666667,0.222222222222222,0.0166666666666667,0,0.784698595481113,0.049906425452277,0.0166666666666667,0,0.00833333333333333,0,0.258333333333333,0.611111111111111,0.175,0.388888888888889,0.025,0,7,16,96,3,14,4,6,5,0,32.8997361477573,0.657871591908531,582,500,37.410071942446,0.833333333333333,0.833333333333333,65.5555555555556,30,5.405406,11.42857,18,4,5,0,11,38,0.631578947368421,0.592592592592593,5,7,9,96,16,0.909090909090909,0.848484848484849,0.212121212121212,NA,0.0909090909090909,0.236842105263158,0.684210526315789,0.0526315789473684,1,0.368421052631579,0.258064516129032,0.242424242424242,0.333333333333333,0.212121212121212,0.884615384615385,0.242424242424242,NA,0.236842105263158,0.0909090909090909,0.151515151515152,0.35,0.5,0,0.787878787878788,1,28.5326086956522,130.434782608696,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,244,3309,0.796875,0.8359375,119.045081967213,0.445078234561871,126.077868852459,0.466791673888723,4882,2062,2500,0.32021510633097,81.640625,209,221,23,1,256,0.085972850678733,0.304347826086957,0.0521327014218009,0.330316742081448,0.454545454545455,0.800904977375566,0.782608695652174,0.841628959276018,0.826086956521739,0.547738693467337,0.636363636363636,50.7249757045675,47.9357798165138,0.778280542986425,0.739130434782609,0.0688316272502647,0.0852941176470588,0.106600776561948,0.135294117647059,0.656108597285068,0.608695652173913,0.0678733031674208,0.130434782608696,0.692307692307692,0.478260869565217,0.656108597285068,0.608695652173913,18.3815743028592,31.75,0.0135746606334842,0.0434782608695652,0,0,0.0904977375565611,0.0869565217391304,0.780821917808219,0.782608695652174,2.18666445237898,2.59495192307692,2.11960721184804,2.26025963149079,13.3709063214014,14.5485175202156,4.82129742962056,3.92592592592593,0.457476516882457,0.252021563342318,0.510535668951511,0.53099730458221,0.122171945701357,0.173913043478261,0.00904977375565611,0.0434782608695652,0.37174937084597,0.0980246684596124,0.0180995475113122,0.0434782608695652,0.0407239819004525,0,0.918552036199095,0.739130434782609,0.823529411764706,0.739130434782609,0.384615384615385,0.434782608695652,11,112,27,22,1,22,1,60,0,13.9340434248259,0.422367882015567,245,3014,91.7602996254682,1.72,1.72,98.9473684210526,26.3157894736842,13.1579,91.66666,1,5,11,4,40,61,0.903225806451613,0.883333333333333,125,211,266,63,59,1,0.916666666666667,0.833333333333333,NA,0.0833333333333333,1,0.951612903225806,0.838709677419355,0.983870967741935,0.919354838709677,0.454545454545455,0.25,0.25,0.833333333333333,0.949152542372881,0.25,NA,0.354838709677419,0.166666666666667,0.833333333333333,0.8,0.9,0.166666666666667,0.833333333333333,0.888888888888889,816.824966078697,85.4816824966079,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,7,229,0.777777777777778,0.777777777777778,89.7142857142857,0.206578947368421,204.571428571429,0.457565789473684,349,102,202,1.33118279569892,44.4444444444444,4,7,0,0,9,0.285714285714286,NA,0.142857142857143,0.714285714285714,NA,0.857142857142857,NA,0.857142857142857,NA,0.857142857142857,NA,33.7777777777778,NA,0.714285714285714,NA,0.00602409638554217,NA,0.0481927710843374,NA,0.714285714285714,NA,0.571428571428571,NA,0.142857142857143,NA,0.571428571428571,NA,18.3132530120482,NA,0,NA,0,NA,0.142857142857143,NA,0.714285714285714,NA,4.84076433121019,NA,2.18547807332854,NA,13.1601731601732,NA,2.71764705882353,NA,0.398268398268398,NA,0.783549783549784,NA,0.285714285714286,NA,0,NA,1.33118279569892,NA,0,NA,0,NA,0.714285714285714,NA,0.571428571428571,NA,0.571428571428571,NA,1,5,1,0,0,0,0,1,1,23.1575931232092,0.292263610315186,38,172,93.3333333333333,1.19354838709677,1.19354838709677,91.1392405063291,29.1139240506329,32.08556,86.95652,0,1,4,0,5,10,1,1,20,52,28,17,6,1,1,0.4,NA,0.2,1,1,1,1,0.8,0,0.2,0.4,0.4,0.9,0.6,NA,0.2,0.2,0.6,0.666666666666667,1,0.2,0.8,1,135.50135501355,23.0352303523035,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,69,442,0.0555555555555556,0.125,39.3478260869565,0.108718304967002,61.7246376811594,0.200416811392845,793,563,300,1.49543128654971,20.8333333333333,15,55,14,0,72,0.0545454545454545,0.571428571428571,0.283018867924528,0.127272727272727,0.5,0.0363636363636364,0.142857142857143,0.0909090909090909,0.214285714285714,0.6,0.5,328.297872340426,224.904761904762,0,0.214285714285714,0.412751677852349,0.330578512396694,0.316151202749141,0.347107438016529,0.0181818181818182,0.142857142857143,0.0181818181818182,0,0.0181818181818182,0.142857142857143,0,0,51.7785234899329,39.0330578512397,0.0909090909090909,0.142857142857143,0,0,0.763636363636364,0.214285714285714,0.0363636363636364,0.285714285714286,10,7.28858024691358,5.9968907889623,3.22169167803547,31.1717171717172,18.1653846153846,6.6,4.33333333333333,0.828282828282828,0.476923076923077,0.426262626262626,0.2,0.425925925925926,0.153846153846154,0.0181818181818182,0,1.82971674672851,0.565868263473054,0.0181818181818182,0,0.0363636363636364,0,0.218181818181818,0.571428571428571,0.127272727272727,0.428571428571429,0.163636363636364,0.214285714285714,2,48,6,0,1,13,0,1,1,26.7389659520807,0.709962168978562,176,138,39.6103896103896,0.37984496124031,0.37984496124031,13.8613861386139,24.7524752475248,9.46502,19.69697,15,2,8,1,1,27,0.62962962962963,0.521739130434783,4,3,21,90,0,0.88,0.76,0.32,NA,0.6,0.37037037037037,0.814814814814815,0.0740740740740741,0.888888888888889,0.296296296296296,0.263157894736842,0,0.4,0.4,0.818181818181818,0.48,NA,0.185185185185185,0,0.12,0.0909090909090909,0.8,0,0.76,1,37.8890392422192,121.786197564276,0,NA,NA,3,2,26,NA,0.307692307692308,0.666666666666667,NA,NA,NA,NA,NA,1,0,1,0,0,NA,854.9982898,"Southeast","Enugu",21
740,131,1177,0.222222222222222,0.281481481481481,104.709923664122,0.313424188920768,104.908396946565,0.3141414698742,1331,939,448,0.53580464195358,36.2962962962963,49,101,30,2,135,0.801980198019802,0.9,0.43,0.606060606060606,0.896551724137931,0.207920792079208,0.233333333333333,0.198019801980198,0.533333333333333,0.352112676056338,0.586206896551724,111.906504065041,56.9869281045752,0.0693069306930693,0.4,0.388165680473373,0.441471571906354,0.192899408284024,0.1438127090301,0.138613861386139,0.233333333333333,0,0.0333333333333333,0.277227722772277,0.533333333333333,0.0297029702970297,0.0333333333333333,33.1674698795181,31.363309352518,0.108910891089109,0.0333333333333333,0.0495049504950495,0,0.643564356435644,0.266666666666667,0.405940594059406,0.566666666666667,4.37454314317496,1.72040252565114,4.25223972814334,1.77467942194179,33.531059683313,21.4226044226044,13.4444444444444,4.53684210526316,0.786304604486423,0.575406032482599,0.363636363636364,0.308584686774942,0.861386138613861,0.8,0.0792079207920792,0.0666666666666667,0.715454941227688,0.227713901747051,0,0,0.0099009900990099,0,0.356435643564356,0.633333333333333,0.346534653465347,0.333333333333333,0.0891089108910891,0.533333333333333,1,32,68,1,10,20,2,0,1,29.5323965651835,0.705484598046581,475,718,75.1851851851852,1.32967032967033,1.32967032967033,3.03030303030303,84.8484848484848,1.22449,73.58491,4,10,24,2,6,46,0.91304347826087,0.833333333333333,14,49,20,97,28,1,0.952380952380952,0.571428571428571,NA,0.0476190476190476,0.543478260869565,0.934782608695652,0.521739130434783,0.760869565217391,0.804347826086957,0.05,0.857142857142857,0.714285714285714,0.571428571428571,0.790697674418605,0.523809523809524,NA,0.217391304347826,0.142857142857143,0.428571428571429,0.684210526315789,0.421052631578947,0.0476190476190476,1,1,112.162162162162,131.081081081081,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
